nombre,codigo,hexadecimal,libro,cartilla
Winter Moss,AP109-4,B9A454,Magic-Book-Nuevo,Ambiance Plus-64
Dried Palm,AP109-3,DCCE84,Magic-Book-Nuevo,Ambiance Plus-64
Glinted White,AP109-2,E9E1B4,Magic-Book-Nuevo,Ambiance Plus-64
Evasive Yellow,AP109-1,F0E9BD,Magic-Book-Nuevo,Ambiance Plus-64
Water Chestnut,AP108-6,EADAAB,Magic-Book-Nuevo,Ambiance Plus-64
Natural Cane,AP108-5,D9C181,Magic-Book-Nuevo,Ambiance Plus-64
Woven Slats,AP108-4,C7A751,Magic-Book-Nuevo,Ambiance Plus-64
Dry Bamboo,AP108-3,E3C981,Magic-Book-Nuevo,Ambiance Plus-64
Nutmeats,AP108-2,F2E4B3,Magic-Book-Nuevo,Ambiance Plus-64
Tapioca,AP108-1,F4E9C1,Magic-Book-Nuevo,Ambiance Plus-64
Cotton Flannel,AP107-6,E0D2AD,Magic-Book-Nuevo,Ambiance Plus-64
Pup Tent,AP107-5,CBBA8A,Magic-Book-Nuevo,Ambiance Plus-64
Golden Sage,AP107-4,AF995A,Magic-Book-Nuevo,Ambiance Plus-64
Bleached Wool,AP107-3,D5C38D,Magic-Book-Nuevo,Ambiance Plus-64
Flaxen,AP107-2,E9DCB5,Magic-Book-Nuevo,Ambiance Plus-64
Translucent,AP107-1,E9E1BC,Magic-Book-Nuevo,Ambiance Plus-64
Cotton Canvas,AP106-6,DCD1B0,Magic-Book-Nuevo,Ambiance Plus-64
Broadcloth,AP106-5,CC2D93,Magic-Book-Nuevo,Ambiance Plus-64
Sandle Tan,AP106-4,A39060,Magic-Book-Nuevo,Ambiance Plus-64
Basket Straw,AP106-3,CDBB88,Magic-Book-Nuevo,Ambiance Plus-64
Creek Sand,AP106-2,EAE1BC,Magic-Book-Nuevo,Ambiance Plus-64
Ivory Porcelain,AP106-1,F0E9CB,Magic-Book-Nuevo,Ambiance Plus-64
First Light,AP10-6,D1EAE5,Magic-Book-Nuevo,Ambiance Plus-64
Sunny Ivory,AP105-6,FFECB0,Magic-Book-Nuevo,Ambiance Plus-64
Sunnyside Lane,AP105-5,FFE27D,Magic-Book-Nuevo,Ambiance Plus-64
Sassy Yellow,AP105-4,FFD03B,Magic-Book-Nuevo,Ambiance Plus-64
Glory Yellow,AP105-3,FFDD79,Magic-Book-Nuevo,Ambiance Plus-64
Filtered Light,AP105-2,FBE8A6,Magic-Book-Nuevo,Ambiance Plus-64
Daisy Petal,AP105-1,F8EBB5,Magic-Book-Nuevo,Ambiance Plus-64
Ingenue,AP10-5,D0EDE9,Magic-Book-Nuevo,Ambiance Plus-64
Softly Lit,AP104-6,FFE8AA,Magic-Book-Nuevo,Ambiance Plus-64
Sweet Yellow,AP104-5,FFD675,Magic-Book-Nuevo,Ambiance Plus-64
Buttercup Bouquet,AP104-4,FFC337,Magic-Book-Nuevo,Ambiance Plus-64
Crocus Yellow,AP104-3,FFCF72,Magic-Book-Nuevo,Ambiance Plus-64
Spinning Silk,AP104-2,FFE19E,Magic-Book-Nuevo,Ambiance Plus-64
Lidians Apron,AP104-1,FDE4AF,Magic-Book-Nuevo,Ambiance Plus-64
Summer Day,AP10-4,D4EEEB,Magic-Book-Nuevo,Ambiance Plus-64
Gold Dust,AP103-6,FFE3A7,Magic-Book-Nuevo,Ambiance Plus-64
Desert Fire,AP103-5,FFCF6D,Magic-Book-Nuevo,Ambiance Plus-64
Golden Dome,AP103-4,FFBB33,Magic-Book-Nuevo,Ambiance Plus-64
Gold Shadow,AP103-3,FFC86D,Magic-Book-Nuevo,Ambiance Plus-64
Desert Breeze,AP103-2,FFDC99,Magic-Book-Nuevo,Ambiance Plus-64
Amber Light,AP103-1,FFDFA6,Magic-Book-Nuevo,Ambiance Plus-64
Petite Blue,AP10-3,C8E2DE,Magic-Book-Nuevo,Ambiance Plus-64
Yellow Pinafore,AP102-6,FFD99E,Magic-Book-Nuevo,Ambiance Plus-64
Yellow Destiny,AP102-5,FFCA6F,Magic-Book-Nuevo,Ambiance Plus-64
Marsh Marigold,AP102-4,FFAD37,Magic-Book-Nuevo,Ambiance Plus-64
Rock Alyssum,AP102-3,FDC36B,Magic-Book-Nuevo,Ambiance Plus-64
Sun Drenched,AP102-2,FFD498,Magic-Book-Nuevo,Ambiance Plus-64
Palest Glow,AP102-1,FFDEAC,Magic-Book-Nuevo,Ambiance Plus-64
Hint Of Blue,AP10-2,C9E4E2,Magic-Book-Nuevo,Ambiance Plus-64
Warm Smile,AP101-6,FFDBA6,Magic-Book-Nuevo,Ambiance Plus-64
Daffodil,AP101-5,FFC470,Magic-Book-Nuevo,Ambiance Plus-64
Field Daisy,AP101-4,FFA639,Magic-Book-Nuevo,Ambiance Plus-64
Goldsmith,AP101-3,FFC26F,Magic-Book-Nuevo,Ambiance Plus-64
Melted Butter,AP101-2,FFD69A,Magic-Book-Nuevo,Ambiance Plus-64
Yellow Glove,AP101-1,FDDDAC,Magic-Book-Nuevo,Ambiance Plus-64
Blue Trace,AP10-1,D9EEEF,Magic-Book-Nuevo,Ambiance Plus-64
Summer S Blanket,AP100-6,FFD39D,Magic-Book-Nuevo,Ambiance Plus-64
Sun S Enchantment,AP100-5,FFC175,Magic-Book-Nuevo,Ambiance Plus-64
Golden Charmer,AP100-4,FF9C42,Magic-Book-Nuevo,Ambiance Plus-64
Granary Glow,AP100-3,F9BA6E,Magic-Book-Nuevo,Ambiance Plus-64
Warm Cocoon,AP100-2,FFD198,Magic-Book-Nuevo,Ambiance Plus-64
Alcove Ivory,AP100-1,FADAAC,Magic-Book-Nuevo,Ambiance Plus-64
